Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
HS,2022,202203,Mar-22,0,0,2,Exports,208,Denmark,,381,Italy,,TOTAL,All Commodities,,,,0.0,258491530,0
HS,2022,202203,Mar-22,0,0,1,Imports,222,El Salvador,,381,Italy,,TOTAL,All Commodities,,,,0.0,10157538,0
HS,2022,202203,Mar-22,0,0,2,Exports,222,El Salvador,,381,Italy,,TOTAL,All Commodities,,,,0.0,6022248,0
HS,2022,202203,Mar-22,0,0,1,Imports,233,Estonia,,381,Italy,,TOTAL,All Commodities,,,,0.0,70920837,0
HS,2022,202203,Mar-22,0,0,2,Exports,233,Estonia,,381,Italy,,TOTAL,All Commodities,,,,0.0,24458956,0
HS,2022,202203,Mar-22,0,0,1,Imports,242,Fiji,,381,Italy,,TOTAL,All Commodities,,,,0.0,547888,0
HS,2022,202203,Mar-22,0,0,1,Imports,246,Finland,,381,Italy,,TOTAL,All Commodities,,,,0.0,262427120,0
HS,2022,202203,Mar-22,0,0,2,Exports,246,Finland,,381,Italy,,TOTAL,All Commodities,,,,0.0,284728201,0
HS,2022,202203,Mar-22,0,0,1,Imports,268,Georgia,,381,Italy,,TOTAL,All Commodities,,,,0.0,22347811,0
HS,2022,202203,Mar-22,0,0,2,Exports,268,Georgia,,381,Italy,,TOTAL,All Commodities,,,,0.0,6977826,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,268,Georgia,,381,Italy,,TOTAL,All Commodities,,,,0.0,26411,0
HS,2022,202203,Mar-22,0,0,4,Re-imports,268,Georgia,,381,Italy,,TOTAL,All Commodities,,,,0.0,66080,0
HS,2022,202203,Mar-22,0,0,1,Imports,276,Germany,,381,Italy,,TOTAL,All Commodities,,,,0.0,7126252769,0
HS,2022,202203,Mar-22,0,0,2,Exports,276,Germany,,381,Italy,,TOTAL,All Commodities,,,,0.0,8390256849,0
HS,2022,202203,Mar-22,0,0,1,Imports,300,Greece,,381,Italy,,TOTAL,All Commodities,,,,0.0,560982703,0
HS,2022,202203,Mar-22,0,0,2,Exports,300,Greece,,381,Italy,,TOTAL,All Commodities,,,,0.0,552319978,0
HS,2022,202203,Mar-22,0,0,1,Imports,308,Grenada,,381,Italy,,TOTAL,All Commodities,,,,0.0,50677,0
HS,2022,202203,Mar-22,0,0,2,Exports,308,Grenada,,381,Italy,,TOTAL,All Commodities,,,,0.0,101,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,308,Grenada,,381,Italy,,TOTAL,All Commodities,,,,0.0,101,0
HS,2022,202203,Mar-22,0,0,1,Imports,320,Guatemala,,381,Italy,,TOTAL,All Commodities,,,,0.0,23014523,0
HS,2022,202203,Mar-22,0,0,2,Exports,320,Guatemala,,381,Italy,,TOTAL,All Commodities,,,,0.0,22720446,0
HS,2022,202203,Mar-22,0,0,1,Imports,328,Guyana,,381,Italy,,TOTAL,All Commodities,,,,0.0,4492008,0
HS,2022,202203,Mar-22,0,0,2,Exports,328,Guyana,,381,Italy,,TOTAL,All Commodities,,,,0.0,15623,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,328,Guyana,,381,Italy,,TOTAL,All Commodities,,,,0.0,15623,0
HS,2022,202203,Mar-22,0,0,1,Imports,344,"China, Hong Kong SAR",,381,Italy,,TOTAL,All Commodities,,,,0.0,416355771,0
HS,2022,202203,Mar-22,0,0,2,Exports,344,"China, Hong Kong SAR",,381,Italy,,TOTAL,All Commodities,,,,0.0,257429719,0
HS,2022,202203,Mar-22,0,0,1,Imports,348,Hungary,,381,Italy,,TOTAL,All Commodities,,,,0.0,643697206,0
HS,2022,202203,Mar-22,0,0,2,Exports,348,Hungary,,381,Italy,,TOTAL,All Commodities,,,,0.0,777050597,0
HS,2022,202203,Mar-22,0,0,1,Imports,352,Iceland,,381,Italy,,TOTAL,All Commodities,,,,0.0,24639759,0
HS,2022,202203,Mar-22,0,0,2,Exports,352,Iceland,,381,Italy,,TOTAL,All Commodities,,,,0.0,5301206,0
HS,2022,202203,Mar-22,0,0,1,Imports,360,Indonesia,,381,Italy,,TOTAL,All Commodities,,,,0.0,131555118,0
