Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
HS,2022,202203,Mar-22,0,0,1,Imports,818,Egypt,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,58022472,0
HS,2022,202203,Mar-22,0,0,2,Exports,818,Egypt,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,84510261,0
HS,2022,202203,Mar-22,0,0,1,Imports,826,United Kingdom,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,6317900291,0
HS,2022,202203,Mar-22,0,0,2,Exports,826,United Kingdom,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,3897255938,0
HS,2022,202203,Mar-22,0,0,1,Imports,842,United States of America,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,3934975877,0
HS,2022,202203,Mar-22,0,0,2,Exports,842,United States of America,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,6183881629,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,842,United States of America,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,853981624,0
HS,2022,202203,Mar-22,0,0,1,Imports,854,Burkina Faso,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,23108477,0
HS,2022,202203,Mar-22,0,0,2,Exports,854,Burkina Faso,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,1777399,0
HS,2022,202203,Mar-22,0,0,1,Imports,860,Uzbekistan,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,7913493,0
HS,2022,202203,Mar-22,0,0,2,Exports,860,Uzbekistan,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,866336,0
